ICESHR|BRA|2014|TTL_A01_02|ICESHR|9.91
ICESHR|BRA|2015|TTL_A01_02|ICESHR|10.8
ICESHR|BRA|2016|TTL_A01_02|ICESHR|8.58
ICESHR|BRA|2017|TTL_A01_02|ICESHR|8.71
ICESHR|BRA|2018|TTL_A01_02|ICESHR|10.65
ICESHR|BRA|2019|TTL_A01_02|ICESHR|11.89
ICESHR|BRA|2020|TTL_A01_02|ICESHR|12.88
ICESHR|BRN|1995|TTL_A01_02|ICESHR|27.23
ICESHR|BRN|1996|TTL_A01_02|ICESHR|28.76
ICESHR|BRN|1997|TTL_A01_02|ICESHR|28.16
ICESHR|BRN|1998|TTL_A01_02|ICESHR|29.65
ICESHR|BRN|1999|TTL_A01_02|ICESHR|28.74
ICESHR|BRN|2000|TTL_A01_02|ICESHR|24.77
ICESHR|BRN|2001|TTL_A01_02|ICESHR|27.07
ICESHR|BRN|2002|TTL_A01_02|ICESHR|24.86
ICESHR|BRN|2003|TTL_A01_02|ICESHR|26.32
ICESHR|BRN|2004|TTL_A01_02|ICESHR|24.19
ICESHR|BRN|2005|TTL_A01_02|ICESHR|21.76
ICESHR|BRN|2006|TTL_A01_02|ICESHR|17.44
ICESHR|BRN|2007|TTL_A01_02|ICESHR|18.57
ICESHR|BRN|2008|TTL_A01_02|ICESHR|22.33
ICESHR|BRN|2009|TTL_A01_02|ICESHR|25.98
ICESHR|BRN|2010|TTL_A01_02|ICESHR|32.17
ICESHR|BRN|2011|TTL_A01_02|ICESHR|27.93
ICESHR|BRN|2012|TTL_A01_02|ICESHR|33.2
ICESHR|BRN|2013|TTL_A01_02|ICESHR|35.38
ICESHR|BRN|2014|TTL_A01_02|ICESHR|32.93
ICESHR|BRN|2015|TTL_A01_02|ICESHR|30.75
ICESHR|BRN|2016|TTL_A01_02|ICESHR|30.81
ICESHR|BRN|2017|TTL_A01_02|ICESHR|30.47
ICESHR|BRN|2018|TTL_A01_02|ICESHR|30.83
ICESHR|BRN|2019|TTL_A01_02|ICESHR|33.29
ICESHR|BRN|2020|TTL_A01_02|ICESHR|36.71
ICESHR|CAN|1995|TTL_A01_02|ICESHR|16.67
ICESHR|CAN|1996|TTL_A01_02|ICESHR|17.32
ICESHR|CAN|1997|TTL_A01_02|ICESHR|21.18
ICESHR|CAN|1998|TTL_A01_02|ICESHR|20.69
ICESHR|CAN|1999|TTL_A01_02|ICESHR|21.13
ICESHR|CAN|2000|TTL_A01_02|ICESHR|21.13
ICESHR|CAN|2001|TTL_A01_02|ICESHR|19.53
ICESHR|CAN|2002|TTL_A01_02|ICESHR|19.78
ICESHR|CAN|2003|TTL_A01_02|ICESHR|17.53
ICESHR|CAN|2004|TTL_A01_02|ICESHR|16.12
ICESHR|CAN|2005|TTL_A01_02|ICESHR|17.66
ICESHR|CAN|2006|TTL_A01_02|ICESHR|18.16
ICESHR|CAN|2007|TTL_A01_02|ICESHR|19.37
ICESHR|CAN|2008|TTL_A01_02|ICESHR|18.87
ICESHR|CAN|2009|TTL_A01_02|ICESHR|20.19
ICESHR|CAN|2010|TTL_A01_02|ICESHR|20.06
ICESHR|CAN|2011|TTL_A01_02|ICESHR|18.7
ICESHR|CAN|2012|TTL_A01_02|ICESHR|19.88
ICESHR|CAN|2013|TTL_A01_02|ICESHR|19.61
ICESHR|CAN|2014|TTL_A01_02|ICESHR|22.1
ICESHR|CAN|2015|TTL_A01_02|ICESHR|21.14
ICESHR|CAN|2016|TTL_A01_02|ICESHR|21.2
ICESHR|CAN|2017|TTL_A01_02|ICESHR|20.91
ICESHR|CAN|2018|TTL_A01_02|ICESHR|22.98
ICESHR|CAN|2019|TTL_A01_02|ICESHR|22.79
ICESHR|CAN|2020|TTL_A01_02|ICESHR|22.34
ICESHR|CHE|1995|TTL_A01_02|ICESHR|12.92
ICESHR|CHE|1996|TTL_A01_02|ICESHR|14.17
ICESHR|CHE|1997|TTL_A01_02|ICESHR|15.46
ICESHR|CHE|1998|TTL_A01_02|ICESHR|15.5
ICESHR|CHE|1999|TTL_A01_02|ICESHR|16.17
ICESHR|CHE|2000|TTL_A01_02|ICESHR|17.1
