year,country,pivotal1,pivotal2,pivotal3,pivotal4,pivotal5,pivotal6
2012,NOR,62.67,70.01,51.67,74.09,45.28,60.14
2012,NZL,39.32,40.3,37.85,55.05,31.17,39.06
2012,PAK,34.2,33.99,34.52,51.68,27.91,34.25
2012,PER,44.7,48.72,38.67,59.88,31.98,43.41
2012,PHL,46.78,49.42,42.81,60.3,36.13,46.0
2012,POL,61.11,64.63,55.84,70.21,49.7,60.07
2012,PRT,44.71,47.48,40.56,59.14,33.86,43.88
2012,ROU,41.95,44.19,38.6,57.23,31.91,41.3
2012,RUS,79.92,84.06,73.7,85.27,69.34,78.71
2012,SAU,75.09,82.64,63.77,84.06,58.28,72.59
2012,SEN,11.26,10.81,11.93,40.99,7.8,11.36
2012,SGP,64.57,74.34,49.91,77.37,43.43,60.91
2012,SVK,44.97,49.54,38.11,60.37,31.42,43.45
2012,SVN,31.88,35.53,26.4,52.48,20.23,30.63
2012,SWE,61.21,65.81,54.31,71.04,48.07,59.78
2012,THA,62.43,67.39,54.98,72.17,48.78,60.87
2012,TUN,28.3,29.46,26.57,49.39,20.38,27.98
2012,TUR,60.08,60.98,58.73,67.69,52.8,59.84
2012,TWN,69.25,76.89,57.8,79.37,51.8,66.67
2012,UKR,44.14,48.34,37.85,59.65,31.17,42.77
2012,USA,100.0,100.0,100.0,100.0,100.0,100.0
2012,VNM,49.52,55.39,40.72,64.01,34.02,47.49
2012,ZAF,55.27,59.78,48.5,66.88,41.97,53.85
2013,ARG,48.57,50.11,46.26,60.72,39.65,48.15
2013,AUS,71.79,74.45,67.79,77.45,62.72,71.04
2013,AUT,60.91,64.48,55.55,70.1,49.39,59.85
2013,BEL,66.83,72.01,59.05,75.59,53.15,65.21
2013,BGD,28.71,24.0,35.78,46.77,29.13,29.3
2013,BGR,33.73,37.3,28.37,53.42,22.05,32.53
2013,BLR,38.03,41.54,32.76,55.73,26.21,36.89
2013,BRA,68.75,71.02,65.35,74.84,60.02,68.13
2013,BRN,24.35,30.07,15.76,49.69,10.89,21.77
2013,CAN,77.95,80.85,73.6,82.57,69.22,77.14
2013,CHE,67.74,71.85,61.58,75.47,55.89,66.52
2013,CHL,52.91,56.25,47.9,64.56,41.34,51.91
2013,CHN,91.69,98.25,81.86,98.27,78.65,89.68
2013,CIV,21.77,23.45,19.25,46.51,13.85,21.25
2013,CMR,19.08,21.28,15.77,45.51,10.9,18.32
2013,COL,49.36,52.08,45.27,61.93,38.63,48.56
2013,CRI,23.73,23.13,24.62,46.36,18.6,23.86
2013,CYP,19.88,21.34,17.7,45.54,12.52,19.43
2013,CZE,52.97,58.35,44.89,65.94,38.25,51.18
2013,DEU,90.08,94.0,84.2,94.18,81.35,88.97
2013,DNK,54.39,59.84,46.22,66.92,39.61,52.59
2013,EGY,43.6,42.19,45.72,56.1,39.1,43.92
2013,ESP,69.72,73.17,64.55,76.47,59.14,68.72
2013,EST,25.07,28.73,19.58,49.03,14.13,23.72
2013,FIN,49.54,53.77,43.2,62.98,36.52,48.2
2013,FRA,80.78,82.88,77.64,84.27,73.81,80.22
2013,GBR,81.52,83.35,78.78,84.66,75.11,81.03
2013,GRC,43.02,44.83,40.31,57.6,33.61,42.51
2013,HKG,54.09,53.69,54.7,62.93,48.48,54.19
2013,HRV,25.45,25.97,24.67,47.7,18.65,25.31
2013,HUN,47.66,53.4,39.05,62.75,32.36,45.66
2013,IDN,64.14,68.0,58.36,72.61,52.4,63.0
2013,IND,73.49,76.94,68.32,79.41,63.31,72.5
2013,IRL,58.58,65.82,47.71,71.05,41.15,56.04
2013,ISL,15.7,18.8,11.05,44.4,7.11,14.41
2013,ISR,47.84,50.51,43.84,60.96,37.17,47.06
2013,ITA,74.63,78.23,69.24,80.44,64.33,73.6
2013,JOR,22.71,20.32,26.29,45.08,20.13,23.11
2013,JPN,83.29,86.36,78.68,87.25,75.0,82.43
2013,KAZ,49.34,58.24,35.99,65.86,29.34,45.78
2013,KHM,15.46,14.18,17.37,42.39,12.24,15.69
2013,KOR,75.97,84.34,63.41,85.5,57.89,73.13
2013,LAO,13.55,12.2,15.58,41.56,10.74,13.79
2013,LTU,31.53,35.21,26.02,52.31,19.88,30.27
2013,LUX,42.83,53.81,26.36,63.01,20.19,37.66
2013,LVA,23.77,25.15,21.69,47.31,15.98,23.36
2013,MAR,35.96,34.72,37.83,52.06,31.15,36.24
2013,MEX,70.97,72.73,68.33,76.13,63.32,70.5
2013,MLT,16.66,19.04,13.09,44.5,8.72,15.79
2013,MMR,23.28,23.86,22.4,46.7,16.61,23.12
2013,MYS,60.47,66.79,50.98,71.74,44.55,58.35
2013,NGA,55.04,59.0,49.1,66.37,42.59,53.82
2013,NLD,70.38,76.77,60.79,79.27,55.03,68.31
2013,NOR,62.47,68.94,52.77,73.3,46.44,60.32
2013,NZL,39.85,40.8,38.42,55.32,31.73,39.59
2013,PAK,34.09,33.99,34.23,51.68,27.62,34.11
2013,PER,43.85,46.89,39.29,58.8,32.59,42.92
2013,PHL,47.57,49.48,44.71,60.34,38.06,47.03
2013,POL,61.42,65.01,56.04,70.48,49.91,60.36
2013,PRT,45.62,48.28,41.63,59.62,34.94,44.83
2013,ROU,44.45,46.76,40.99,58.72,34.29,43.78
2013,RUS,79.68,83.14,74.5,84.48,70.24,78.7
2013,SAU,74.68,81.48,64.48,83.09,59.06,72.48
2013,SEN,11.38,10.83,12.2,41.0,8.01,11.49
2013,SGP,65.06,74.44,50.98,77.45,44.55,61.6
2013,SVK,44.91,49.32,38.3,60.24,31.61,43.46
2013,SVN,32.08,35.55,26.88,52.49,20.67,30.91
2013,SWE,61.2,65.28,55.08,70.67,48.89,59.96
2013,THA,62.02,66.75,54.92,71.71,48.72,60.55
2013,TUN,27.65,28.52,26.35,48.93,20.18,27.41
2013,TUR,61.28,61.73,60.61,68.2,54.83,61.17
2013,TWN,69.36,76.96,57.96,79.42,51.97,66.79
2013,UKR,44.66,47.65,40.18,59.24,33.48,43.76
2013,USA,100.0,100.0,100.0,100.0,100.0,100.0
2013,VNM,51.2,56.91,42.64,64.99,35.96,49.26
2013,ZAF,54.31,58.63,47.82,66.12,41.26,52.95
2014,ARG,46.39,48.25,43.61,59.6,36.94,45.87
2014,AUS,70.42,73.16,66.3,76.46,61.07,69.65
2014,AUT,60.66,64.12,55.48,69.85,49.31,59.64
2014,BEL,66.33,71.69,58.29,75.34,52.33,64.64
2014,BGD,28.41,23.47,35.81,46.52,29.16,28.99
2014,BGR,33.32,36.9,27.94,53.21,21.65,32.11
2014,BLR,37.17,40.96,31.49,55.41,24.99,35.91
2014,BRA,67.32,69.7,63.74,73.86,58.25,66.65
2014,BRN,21.68,28.74,11.08,49.04,7.14,17.84
2014,CAN,77.5,80.64,72.78,82.4,68.3,76.61
2014,CHE,66.29,70.26,60.34,74.27,54.54,65.11
2014,CHL,51.42,55.09,45.91,63.82,39.29,50.29
2014,CHN,93.39,99.16,84.74,99.16,81.98,91.67
2014,CIV,21.43,23.95,17.66,46.74,12.49,20.57
2014,CMR,19.11,21.22,15.94,45.48,11.04,18.39
2014,COL,48.46,50.48,45.44,60.94,38.81,47.89
2014,CRI,23.8,23.22,24.67,46.4,18.65,23.93
2014,CYP,19.88,21.17,17.95,45.46,12.73,19.49
2014,CZE,52.97,58.32,44.95,65.92,38.31,51.2
2014,DEU,89.94,93.94,83.94,94.12,81.05,88.8
2014,DNK,54.15,59.58,46.01,66.75,39.39,52.36
2014,EGY,43.37,40.91,47.06,55.38,40.47,43.88
2014,ESP,69.7,72.8,65.04,76.19,59.68,68.81
2014,EST,24.82,28.38,19.48,48.86,14.04,23.51
2014,FIN,48.43,52.63,42.12,62.27,35.43,47.08
2014,FRA,80.85,82.81,77.92,84.21,74.13,80.33
2014,GBR,81.93,83.17,80.08,84.51,76.6,81.61
2014,GRC,43.21,44.95,40.6,57.67,33.9,42.72
2014,HKG,53.96,53.63,54.45,62.9,48.22,54.04
2014,HRV,25.63,26.29,24.64,47.85,18.62,25.45
2014,HUN,47.88,53.37,39.64,62.73,32.94,46.0
2014,IDN,62.71,66.55,56.94,71.57,50.87,61.56
2014,IND,72.68,75.93,67.8,78.61,62.73,71.75
2014,IRL,60.08,67.06,49.62,71.94,43.13,57.68
2014,ISL,15.89,18.79,11.53,44.39,7.49,14.72
2014,ISR,47.56,49.76,44.27,60.51,37.61,46.93
2014,ITA,74.32,77.78,69.13,80.08,64.21,73.33
2014,JOR,22.35,20.06,25.78,44.96,19.66,22.74
2014,JPN,83.25,86.39,78.53,87.28,74.82,82.37
2014,KAZ,47.24,56.22,33.77,64.55,27.18,43.57
2014,KHM,16.09,15.23,17.39,42.84,12.26,16.27
2014,KOR,75.45,83.74,63.02,84.99,57.46,72.64
2014,LAO,13.72,13.06,14.7,41.92,10.02,13.86
2014,LTU,30.11,33.58,24.91,51.47,18.86,28.92
2014,LUX,43.49,55.02,26.2,63.78,20.04,37.97
2014,LVA,23.0,24.77,20.35,47.13,14.8,22.45
2014,MAR,34.91,35.14,34.56,52.28,27.94,34.85
2014,MEX,71.13,72.48,69.1,75.94,64.18,70.77
2014,MLT,16.32,18.67,12.79,44.34,8.48,15.45
2014,MMR,23.99,24.17,23.71,46.85,17.78,23.94
2014,MYS,60.31,66.24,51.42,71.35,45.02,58.36
2014,NGA,55.67,60.27,48.76,67.21,42.24,54.21
2014,NLD,69.93,76.65,59.84,79.18,54.0,67.73
2014,NOR,60.93,67.16,51.59,72.01,45.19,58.86
2014,NZL,39.67,40.43,38.53,55.12,31.84,39.47
2014,PAK,33.5,32.66,34.77,51.0,28.15,33.7
2014,PER,41.86,44.34,38.13,57.32,31.44,41.12
2014,PHL,48.17,50.29,44.98,60.83,38.34,47.56
2014,POL,61.85,65.29,56.69,70.67,50.61,60.84
2014,PRT,45.56,47.66,42.41,59.25,35.72,44.96
2014,ROU,44.79,47.22,41.14,58.99,34.44,44.08
2014,RUS,77.88,81.86,71.9,83.41,67.31,76.72
2014,SAU,73.98,79.27,66.05,81.28,60.79,72.36
2014,SEN,11.14,10.86,11.55,41.01,7.5,11.2
2014,SGP,64.86,74.26,50.77,77.31,44.33,61.4
2014,SVK,44.44,48.86,37.81,59.97,31.13,42.98
2014,SVN,31.55,35.41,25.77,52.42,19.65,30.21
2014,SWE,60.78,64.71,54.89,70.26,48.68,59.6
2014,THA,60.42,65.81,52.33,71.04,45.97,58.68
2014,TUN,26.73,27.28,25.91,48.33,19.78,26.59
2014,TUR,60.53,61.7,58.77,68.18,52.84,60.22
2014,TWN,69.04,76.72,57.53,79.23,51.51,66.44
2014,UKR,41.17,45.54,34.62,58.01,28.0,39.71
2014,USA,100.0,100.0,100.0,100.0,100.0,100.0
2014,VNM,51.61,58.21,41.71,65.84,35.02,49.27
2014,ZAF,52.6,57.3,45.55,65.25,38.92,51.09
2015,ARG,45.33,46.49,43.6,58.56,36.93,45.02
2015,AUS,67.85,70.09,64.48,74.15,59.06,67.23
2015,AUT,58.85,62.52,53.35,68.74,47.05,57.75
2015,BEL,64.63,69.98,56.6,74.07,50.51,62.94
2015,BGD,29.34,24.6,36.45,47.05,29.79,29.94
2015,BGR,31.95,35.92,25.99,52.69,19.85,30.55
2015,BLR,33.81,37.75,27.89,53.66,21.6,32.45
2015,BRA,64.32,67.81,59.08,72.48,53.18,63.29
2015,BRN,17.28,21.55,10.87,45.63,6.97,15.31
2015,CAN,75.35,78.05,71.29,80.29,66.62,74.59
2015,CHE,66.29,70.68,59.71,74.59,53.86,64.96
2015,CHL,49.59,52.57,45.13,62.23,38.49,48.71
2015,CHN,92.97,99.45,83.24,99.45,80.24,90.98
2015,CIV,20.46,22.78,16.98,46.2,11.91,19.67
2015,CMR,17.94,19.49,15.62,44.7,10.77,17.45
2015,COL,44.24,45.17,42.84,57.79,36.16,43.99
2015,CRI,24.38,23.75,25.33,46.65,19.25,24.53
2015,CYP,20.07,22.07,17.07,45.87,11.99,19.41
2015,CZE,52.08,57.25,44.32,65.21,37.66,50.37
2015,DEU,88.21,92.85,81.25,93.1,77.94,86.86
2015,DNK,52.29,57.83,43.99,65.59,37.33,50.44
2015,EGY,41.04,37.48,46.38,53.52,39.77,41.69
2015,ESP,68.38,71.45,63.78,75.16,58.29,67.51
2015,EST,23.04,26.34,18.08,47.87,12.84,21.82
2015,FIN,46.18,50.68,39.44,61.07,32.74,44.71
2015,FRA,79.28,81.75,75.57,83.32,71.45,78.6
2015,GBR,81.2,82.84,78.75,84.23,75.08,80.77
2015,GRC,40.55,41.61,38.96,55.77,32.27,40.26
2015,HKG,54.38,54.54,54.14,63.47,47.89,54.34
2015,HRV,25.22,25.89,24.21,47.66,18.23,25.04
2015,HUN,46.81,52.56,38.18,62.23,31.49,44.8
2015,IDN,60.18,64.39,53.86,70.04,47.59,58.89
2015,IND,72.43,74.94,68.66,77.83,63.69,71.73
2015,IRL,62.88,70.38,51.64,74.36,45.25,60.29
2015,ISL,15.88,18.67,11.7,44.34,7.62,14.78
2015,ISR,47.29,50.08,43.1,60.7,36.42,46.46
2015,ITA,73.02,76.49,67.82,79.05,62.75,72.02
2015,JOR,21.59,18.82,25.75,44.41,19.63,22.01
2015,JPN,82.02,85.3,77.1,86.33,73.19,81.1
2015,KAZ,41.85,49.14,30.92,60.13,24.45,38.98
2015,KHM,17.23,16.42,18.45,43.35,13.16,17.41
2015,KOR,74.77,82.86,62.63,84.25,57.03,72.04
2015,LAO,14.54,13.08,16.73,41.93,11.7,14.79
2015,LTU,29.44,31.96,25.67,50.64,19.56,28.64
2015,LUX,43.39,55.47,25.26,64.06,19.18,37.43
2015,LVA,21.65,23.44,18.97,46.51,13.6,21.09
2015,MAR,34.13,34.75,33.19,52.07,26.62,33.96
2015,MEX,70.46,71.8,68.46,75.43,63.46,70.11
2015,MLT,17.78,20.44,13.79,45.13,9.28,16.79
2015,MMR,25.25,25.07,25.53,47.27,19.43,25.3
2015,MYS,57.72,64.1,48.14,69.84,41.59,55.55
2015,NGA,48.12,50.37,44.74,60.88,38.09,47.47
2015,NLD,70.85,76.27,62.72,78.88,57.13,69.16
2015,NOR,57.31,62.78,49.1,68.92,42.59,55.52
2015,NZL,38.6,39.07,37.9,54.37,31.22,38.48
2015,PAK,34.14,32.1,37.19,50.71,30.51,34.55
2015,PER,41.33,43.47,38.12,56.82,31.43,40.71
2015,PHL,49.64,51.21,47.29,61.39,40.71,49.21
2015,POL,60.59,64.41,54.85,70.05,48.64,59.44
2015,PRT,44.12,46.1,41.14,58.33,34.44,43.55
2015,ROU,43.47,46.07,39.56,58.32,32.86,42.69
2015,RUS,72.44,77.86,64.31,80.14,58.88,70.76
2015,SAU,69.85,71.87,66.82,75.48,61.64,69.3
2015,SEN,10.94,10.9,11.0,41.02,7.07,10.95
2015,SGP,64.58,73.84,50.7,76.98,44.26,61.19
2015,SVK,42.95,47.24,36.52,59.0,29.86,41.54
2015,SVN,30.45,34.41,24.52,51.9,18.51,29.05
2015,SWE,59.59,63.49,53.75,69.41,47.47,58.42
2015,THA,60.13,65.73,51.74,70.99,45.35,58.32
2015,TUN,24.42,24.62,24.12,47.06,18.15,24.37
2015,TUR,57.48,60.67,52.7,67.48,46.36,56.54
2015,TWN,68.36,76.25,56.52,78.86,50.42,65.65
2015,UKR,37.68,41.9,31.35,55.93,24.86,36.24
2015,USA,100.0,100.0,100.0,100.0,100.0,100.0
2015,VNM,53.21,60.23,42.67,67.19,35.99,50.7
2015,ZAF,50.77,55.69,43.39,64.2,36.72,49.16
2016,ARG,46.46,46.64,46.19,58.65,39.58,46.41
2016,AUS,69.04,70.85,66.33,74.71,61.1,68.55
2016,AUT,60.07,62.99,55.68,69.07,49.53,59.22
2016,BEL,65.76,70.38,58.83,74.36,52.91,64.35
2016,BGD,30.1,24.34,38.73,46.93,32.04,30.7
2016,BGR,33.05,36.19,28.34,52.83,22.02,32.03
2016,BLR,32.95,35.96,28.44,52.71,22.12,31.98
2016,BRA,63.49,67.06,58.13,71.94,52.15,62.44
2016,BRN,15.69,19.15,10.5,44.55,6.69,14.18
2016,CAN,75.1,77.34,71.74,79.72,67.13,74.49
2016,CHE,67.76,71.48,62.17,75.19,56.53,66.66
2016,CHL,49.83,52.05,46.51,61.91,39.91,49.2
2016,CHN,92.86,98.63,84.21,98.64,81.36,91.14
2016,CIV,20.36,21.81,18.19,45.75,12.94,19.92
2016,CMR,17.94,18.38,17.28,44.21,12.16,17.82
2016,COL,43.08,42.69,43.67,56.38,37.0,43.18
2016,CRI,25.74,24.16,28.1,46.84,21.8,26.06
2016,CYP,21.65,22.3,20.67,45.98,15.08,21.47
2016,CZE,52.91,57.51,46.02,65.38,39.4,51.45
2016,DEU,89.03,93.38,82.5,93.59,79.39,87.77
2016,DNK,53.03,57.54,46.27,65.4,39.66,51.6
2016,EGY,41.3,36.16,49.0,52.81,42.48,42.09
2016,ESP,69.44,71.96,65.67,75.55,60.37,68.74
2016,EST,23.84,26.29,20.17,47.85,14.64,23.03
2016,FIN,47.33,50.82,42.09,61.15,35.4,46.25
2016,FRA,79.85,81.94,76.72,83.48,72.76,79.29
2016,GBR,80.46,81.76,78.51,83.33,74.8,80.12
2016,GRC,40.79,40.67,40.98,55.25,34.28,40.82
2016,HKG,54.57,53.86,55.64,63.04,49.48,54.74
2016,HRV,24.46,23.97,25.2,46.75,19.13,24.58
2016,HUN,47.8,52.81,40.29,62.38,33.59,46.13
2016,IDN,60.26,63.71,55.09,69.57,48.9,59.24
2016,IND,72.97,75.15,69.71,78.0,64.86,72.38
2016,IRL,66.53,71.12,59.65,74.92,53.79,65.13
2016,ISL,16.82,18.59,14.17,44.3,9.59,16.23
2016,ISR,48.74,50.37,46.3,60.88,39.69,48.29
2016,ITA,74.17,76.96,69.98,79.42,65.16,73.39
2016,JOR,21.47,17.7,27.12,43.91,20.89,21.91
2016,JPN,82.72,86.13,77.6,87.05,73.76,81.75
2016,KAZ,39.9,46.2,30.46,58.39,24.01,37.51
2016,KHM,19.15,17.55,21.56,43.85,15.86,19.45
2016,KOR,75.08,82.57,63.85,84.0,58.37,72.61
2016,LAO,15.09,13.74,17.12,42.21,12.03,15.34
2016,LTU,30.16,31.98,27.42,50.65,21.17,29.61
2016,LUX,43.89,55.16,26.99,63.86,20.77,38.58
2016,LVA,22.76,23.7,21.36,46.63,15.69,22.5
2016,MAR,35.61,34.48,37.31,51.93,30.63,35.87
2016,MEX,70.66,71.63,69.2,75.3,64.29,70.4
2016,MLT,19.05,21.03,16.08,45.4,11.16,18.39
2016,MMR,27.78,26.89,29.12,48.14,22.75,27.98
2016,MYS,57.37,63.26,48.54,69.25,42.01,55.41
2016,NGA,44.86,44.99,44.66,57.69,38.01,44.82
2016,NLD,69.65,75.89,60.28,78.58,54.48,67.64
2016,NOR,56.92,60.66,51.3,67.48,44.89,55.78
2016,NZL,38.93,38.39,39.75,54.0,33.05,39.06
2016,PAK,35.37,31.33,41.42,50.32,34.73,36.02
2016,PER,42.62,44.64,39.59,57.49,32.89,42.04
2016,PHL,51.64,51.58,51.74,61.62,45.35,51.66
2016,POL,62.07,65.4,57.08,70.75,51.02,61.1
2016,PRT,45.27,46.29,43.73,58.44,37.06,44.99
2016,ROU,45.74,46.97,43.89,58.84,37.23,45.4
2016,RUS,71.31,75.89,64.45,78.58,59.03,69.94
2016,SAU,68.03,70.42,64.45,74.39,59.03,67.37
2016,SEN,11.65,11.04,12.57,41.08,8.3,11.78
2016,SGP,64.92,73.25,52.42,76.53,46.07,61.97
2016,SVK,44.6,48.1,39.35,59.51,32.65,43.51
2016,SVN,31.67,34.53,27.39,51.96,21.14,30.75
2016,SWE,60.11,63.18,55.5,69.2,49.33,59.22
2016,THA,60.87,65.95,53.25,71.14,46.94,59.26
2016,TUN,24.95,24.15,26.15,46.84,20.0,25.13
2016,TUR,59.39,60.18,58.2,67.15,52.23,59.18
2016,TWN,68.06,75.45,56.98,78.23,50.92,65.57
2016,UKR,38.56,40.98,34.94,55.42,28.31,37.84
2016,USA,100.0,100.0,100.0,100.0,100.0,100.0
2016,VNM,54.62,61.7,43.99,68.18,37.33,52.1
2016,ZAF,49.97,54.79,42.74,63.63,36.06,48.39
2017,ARG,46.54,45.63,47.9,58.06,41.34,46.75
2017,AUS,69.91,72.1,66.63,75.65,61.43,69.31
2017,AUT,60.26,63.2,55.85,69.21,49.71,59.41
2017,BEL,66.15,70.63,59.44,74.55,53.57,64.79
2017,BGD,30.59,24.21,40.17,46.86,33.47,31.19
2017,BGR,34.0,37.07,29.4,53.3,23.02,33.01
2017,BLR,34.36,37.58,29.53,53.57,23.14,33.31
2017,BRA,64.59,68.39,58.88,72.9,52.96,63.46
2017,BRN,15.75,19.19,10.59,44.57,6.76,14.26
2017,CAN,75.36,77.61,71.98,79.94,67.4,74.74
2017,CHE,66.8,70.09,61.86,74.15,56.19,65.85
2017,CHL,50.17,52.49,46.68,62.18,40.08,49.5
2017,CHN,93.66,99.1,85.51,99.1,82.87,92.05
2017,CIV,20.45,21.9,18.28,45.79,13.01,20.01
2017,CMR,16.86,17.3,16.2,43.74,11.26,16.74
2017,COL,42.98,43.42,42.33,56.79,35.64,42.87
2017,CRI,25.34,23.7,27.8,46.63,21.52,25.67
2017,CYP,22.44,22.94,21.68,46.27,15.97,22.3
2017,CZE,52.95,57.72,45.8,65.52,39.18,51.42
2017,DEU,89.24,93.4,82.99,93.61,79.95,88.04
2017,DNK,53.18,57.7,46.4,65.51,39.79,51.74
2017,EGY,41.82,37.57,48.19,53.56,41.64,42.55
2017,ESP,69.67,72.01,66.15,75.59,60.9,69.02
2017,EST,24.21,26.65,20.55,48.02,14.98,23.4
2017,FIN,47.5,51.4,41.65,61.51,34.96,46.27
2017,FRA,79.64,81.56,76.75,83.16,72.79,79.12
2017,GBR,80.3,81.63,78.3,83.22,74.56,79.95
2017,GRC,41.43,42.1,40.43,56.05,33.73,41.26
2017,HKG,54.42,53.36,56.01,62.73,49.88,54.67
2017,HRV,24.3,23.8,25.04,46.67,18.98,24.41
2017,HUN,48.33,53.12,41.15,62.58,34.45,46.75
2017,IDN,61.01,64.43,55.87,70.07,49.73,60.0
2017,IND,73.93,75.62,71.39,78.36,66.74,73.47
2017,IRL,66.6,71.48,59.28,75.19,53.39,65.09
2017,ISL,17.19,18.68,14.95,44.34,10.22,16.71
2017,ISR,48.76,50.35,46.38,60.87,39.77,48.32
2017,ITA,74.43,77.11,70.4,79.54,65.63,73.68
2017,JOR,20.01,16.52,25.25,43.4,19.17,20.42
2017,JPN,82.61,86.02,77.49,86.95,73.64,81.64
2017,KAZ,40.05,48.23,27.79,59.59,21.51,36.61
2017,KHM,19.2,17.61,21.59,43.87,15.89,19.5
2017,KOR,76.18,83.37,65.4,84.68,60.07,73.84
2017,LAO,15.01,14.11,16.37,42.36,11.4,15.2
2017,LTU,30.87,33.22,27.35,51.28,21.1,30.14
2017,LUX,43.97,54.62,28.0,63.52,21.71,39.11
2017,LVA,23.0,23.93,21.61,46.73,15.91,22.74
2017,MAR,35.92,34.94,37.38,52.17,30.7,36.14
2017,MEX,70.84,71.76,69.47,75.4,64.59,70.61
2017,MLT,18.63,21.31,14.62,45.53,9.95,17.65
2017,MMR,26.87,27.11,26.51,48.24,20.33,26.81
2017,MYS,57.43,63.46,48.38,69.39,41.84,55.41
2017,NGA,46.41,47.66,44.54,59.25,37.89,46.07
2017,NLD,69.9,76.29,60.32,78.89,54.52,67.84
2017,NOR,57.17,61.27,51.03,67.89,44.61,55.92
2017,NZL,39.1,38.49,40.02,54.06,33.32,39.25
2017,PAK,35.5,31.03,42.21,50.17,35.52,36.19
2017,PER,43.4,46.23,39.16,58.41,32.46,42.55
2017,PHL,52.0,51.76,52.35,61.73,45.99,52.05
2017,POL,62.99,66.29,58.04,71.38,52.06,62.03
2017,PRT,45.62,46.64,44.09,58.65,37.43,45.35
2017,ROU,46.17,47.42,44.29,59.11,37.63,45.83
2017,RUS,73.74,78.28,66.93,80.48,61.77,72.38
2017,SAU,68.24,71.68,63.08,75.34,57.53,67.24
2017,SEN,12.04,11.06,13.52,41.09,9.06,12.23
2017,SGP,65.87,73.63,54.24,76.82,47.99,63.2
2017,SVK,44.83,48.42,39.44,59.7,32.74,43.7
2017,SVN,32.29,35.34,27.72,52.38,21.45,31.3
2017,SWE,59.9,62.72,55.67,68.88,49.52,59.09
2017,THA,60.8,65.56,53.65,70.86,47.37,59.31
2017,TUN,24.38,23.51,25.68,46.54,19.57,24.57
2017,TUR,59.76,60.57,58.54,67.42,52.59,59.55
2017,TWN,67.89,75.33,56.74,78.14,50.66,65.38
2017,UKR,39.88,41.98,36.74,55.98,30.07,39.27
2017,USA,100.0,100.0,100.0,100.0,100.0,100.0
2017,VNM,55.64,62.82,44.88,68.95,38.24,53.1
2017,ZAF,50.82,54.92,44.66,63.71,38.01,49.53
2018,ARG,44.23,44.38,44.0,57.34,37.34,44.19
2018,AUS,69.38,72.72,64.37,76.12,58.94,68.42
2018,AUT,60.15,64.01,54.37,69.77,48.13,58.99
2018,BEL,65.39,70.13,58.29,74.18,52.33,63.94
2018,BGD,29.72,24.49,37.57,47.0,30.89,30.33
2018,BGR,33.17,36.59,28.03,53.04,21.73,32.03
2018,BLR,34.03,38.35,27.54,53.98,21.28,32.5
2018,BRA,64.21,68.33,58.03,72.85,52.05,62.97
2018,BRN,16.07,19.37,11.11,44.65,7.16,14.67
2018,CAN,74.81,77.57,70.67,79.91,65.93,74.04
2018,CHE,65.36,69.45,59.23,73.68,53.34,64.14
2018,CHL,49.15,52.01,44.87,61.88,38.22,48.31
2018,CHN,94.39,99.87,86.17,99.87,83.64,92.77
2018,CIV,18.93,20.32,16.85,45.08,11.8,18.5
2018,CMR,15.72,16.84,14.05,43.54,9.49,15.38
2018,COL,42.35,43.51,40.6,56.84,33.9,42.03
2018,CRI,23.44,22.91,24.23,46.26,18.25,23.56
2018,CYP,20.58,21.85,18.67,45.77,13.35,20.2
2018,CZE,52.54,57.63,44.9,65.46,38.26,50.87
2018,DEU,89.07,93.45,82.49,93.66,79.37,87.8
2018,DNK,52.48,57.64,44.73,65.47,38.08,50.78
2018,EGY,41.22,38.06,45.96,53.83,39.34,41.82
2018,ESP,69.22,72.11,64.89,75.66,59.51,68.4
2018,EST,23.47,26.6,18.77,48.0,13.43,22.34
2018,FIN,46.53,51.33,39.33,61.47,32.63,44.93
2018,FRA,79.48,81.74,76.1,83.31,72.05,78.87
2018,GBR,80.17,81.98,77.45,83.51,73.59,79.68
2018,GRC,41.28,42.88,38.87,56.48,32.18,40.83
2018,HKG,52.54,51.06,54.77,61.3,48.56,52.88
2018,HRV,23.68,23.34,24.18,46.46,18.2,23.76
2018,HUN,47.55,52.73,39.77,62.33,33.07,45.79
2018,IDN,60.81,63.98,56.05,69.75,49.92,59.88
2018,IND,73.9,76.02,70.72,78.68,65.99,73.32
2018,IRL,66.88,73.25,57.32,76.53,51.28,64.8
2018,ISL,16.16,18.03,13.36,44.06,8.93,15.52
2018,ISR,47.84,49.7,45.05,60.47,38.41,47.32
2018,ITA,74.11,77.24,69.42,79.64,64.53,73.23
2018,JOR,18.03,15.88,21.26,43.12,15.6,18.37
2018,JPN,82.02,85.62,76.61,86.61,72.63,80.99
2018,KAZ,40.29,49.86,25.94,60.57,19.8,35.96
2018,KHM,18.53,17.91,19.46,44.0,14.03,18.67
2018,KOR,75.39,83.24,63.62,84.57,58.12,72.77
2018,LAO,14.2,13.58,15.14,42.14,10.38,14.34
2018,LTU,30.33,33.63,25.39,51.49,19.3,29.22
2018,LUX,41.87,52.74,25.56,62.34,19.46,36.72
2018,LVA,22.11,23.87,19.46,46.71,14.03,21.55
2018,MAR,35.18,34.89,35.61,52.15,28.97,35.25
2018,MEX,70.78,72.06,68.86,75.62,63.91,70.44
